datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio
2010-01-04,10.35,10.18,10.41,10.17,196597,201463794.0,2.32,-1.55,-0.16,0.77
2010-01-05,10.18,10.24,10.28,10.05,200437,203890449.0,2.26,0.59,0.06,0.79
2010-01-06,10.28,10.27,10.46,10.24,255431,264476146.0,2.15,0.29,0.03,1.0
2010-01-07,10.32,10.04,10.32,10.0,215931,218828614.0,3.12,-2.24,-0.23,0.85
2010-01-08,10.01,10.04,10.09,9.88,166141,165500857.0,2.09,0.0,0.0,0.65
2010-01-11,10.23,10.06,10.3,10.02,159466,161286168.0,2.79,0.2,0.02,0.63
2010-01-12,10.03,10.36,10.47,10.03,347440,358443379.0,4.37,2.98,0.3,1.36
2010-01-13,10.18,10.11,10.36,10.08,278367,283359125.0,2.7,-2.41,-0.25,1.09
2010-01-14,10.13,10.23,10.27,10.07,189920,193227633.0,1.98,1.19,0.12,0.75
2010-01-15,10.3,10.34,10.44,10.23,268660,277947784.0,2.05,1.08,0.11,1.05
2010-01-18,10.34,10.5,10.5,10.3,323765,337750002.0,1.93,1.55,0.16,1.27
2010-01-19,10.54,10.39,10.57,10.33,262501,273665109.0,2.29,-1.05,-0.11,1.03
2010-01-20,10.51,10.2,10.57,10.16,340450,353272853.0,3.95,-1.83,-0.19,1.34
2010-01-21,10.21,10.18,10.29,10.08,180895,183794541.0,2.06,-0.2,-0.02,0.71
2010-01-22,10.09,9.95,10.13,9.82,246254,245697427.0,3.05,-2.26,-0.23,0.97
2010-01-25,9.94,9.92,10.08,9.9,107132,106971976.0,1.81,-0.3,-0.03,0.42
2010-01-26,9.93,9.64,10.0,9.6,158030,153599973.0,4.03,-2.82,-0.28,0.62
2010-01-27,9.64,9.57,9.72,9.55,99741,96011361.0,1.76,-0.73,-0.07,0.39
2010-01-28,9.6,9.59,9.65,9.52,99134,95020024.0,1.36,0.21,0.02,0.39
2010-01-29,9.52,9.27,9.54,9.22,340395,318548777.0,3.34,-3.34,-0.32,1.34
2010-02-01,9.28,8.91,9.28,8.85,211640,189517567.0,4.64,-3.88,-0.36,0.83
2010-02-02,8.93,8.87,9.05,8.86,124708,111658232.0,2.13,-0.45,-0.04,0.49
2010-02-03,8.91,9.03,9.03,8.64,166769,147870943.0,4.4,1.8,0.16,0.65
2010-02-04,8.99,8.95,9.03,8.89,133512,119557889.0,1.55,-0.89,-0.08,0.52
2010-02-05,8.8,8.77,8.83,8.7,115943,101535063.0,1.45,-2.01,-0.18,0.46
