datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio
2010-01-04,8.28,8.01,8.28,8.0,112894,91187896.0,3.54,1.26,0.1,1.26
2010-01-05,7.97,7.97,8.08,7.88,105985,84476152.0,2.5,-0.5,-0.04,1.18
2010-01-06,8.0,8.1,8.2,7.96,125255,101720048.0,3.01,1.63,0.13,1.4
2010-01-07,8.15,7.74,8.17,7.67,168696,133088304.0,6.17,-4.44,-0.36,1.88
2010-01-08,7.75,7.8,7.83,7.5,111785,86141936.0,4.26,0.78,0.06,1.25
2010-01-11,7.84,7.81,7.96,7.68,121271,94461304.0,3.59,0.13,0.01,1.35
2010-01-12,7.83,8.07,8.11,7.69,168138,133473040.0,5.38,3.33,0.26,1.88
2010-01-13,7.93,8.2,8.3,7.85,317521,257622272.0,5.58,1.61,0.13,3.55
2010-01-14,8.15,8.26,8.3,8.12,210093,172558352.0,2.2,0.73,0.06,2.35
2010-01-15,8.28,8.22,8.32,8.12,165521,135837680.0,2.42,-0.48,-0.04,1.85
2010-01-18,8.18,8.27,8.27,8.12,187672,153790864.0,1.82,0.61,0.05,2.1
2010-01-19,8.3,8.21,8.39,8.19,141885,117430504.0,2.42,-0.73,-0.06,1.59
2010-01-20,8.22,7.8,8.23,7.77,203566,162364240.0,5.6,-4.99,-0.41,2.27
2010-01-21,7.8,7.78,7.88,7.69,111608,86741968.0,2.44,-0.26,-0.02,1.25
2010-01-22,7.67,7.67,7.77,7.45,121078,92232632.0,4.11,-1.41,-0.11,1.35
2010-01-25,7.62,7.65,7.83,7.56,63363,49025184.0,3.52,-0.26,-0.02,0.71
2010-01-26,7.65,7.33,7.76,7.3,107863,81021096.0,6.01,-4.18,-0.32,1.21
2010-01-27,7.35,7.23,7.4,7.2,58938,43020904.0,2.73,-1.36,-0.1,0.66
2010-01-28,7.25,7.31,7.35,7.21,63378,46175456.0,1.94,1.11,0.08,0.71
2010-01-29,7.26,7.21,7.38,7.18,84744,61550128.0,2.74,-1.37,-0.1,0.95
2010-02-01,7.18,6.96,7.23,6.93,69976,49121692.0,4.16,-3.47,-0.25,0.78
2010-02-02,6.99,6.97,7.09,6.95,45922,32240068.0,2.01,0.14,0.01,0.51
2010-02-03,6.99,7.07,7.07,6.72,78033,53975776.0,5.02,1.43,0.1,0.87
2010-02-04,7.05,7.11,7.23,7.0,69394,49401972.0,3.25,0.57,0.04,0.78
2010-02-05,6.98,7.04,7.12,6.92,65252,45800844.0,2.81,-0.98,-0.07,0.73
2010-02-08,7.02,7.14,7.19,7.0,50708,36094952.0,2.7,1.42,0.1,0.57
2010-02-09,7.16,7.18,7.19,7.08,46053,32903004.0,1.54,0.56,0.04,0.51
2010-02-10,7.25,7.22,7.25,7.13,64279,46121036.0,1.67,0.56,0.04,0.72
2010-02-11,7.26,7.26,7.37,7.19,76300,55538956.0,2.49,0.55,0.04,0.85
2010-02-12,7.34,7.33,7.38,7.25,52466,38449104.0,1.79,0.96,0.07,0.59
2010-02-22,7.29,7.35,7.41,7.22,72912,53417140.0,2.59,0.27,0.02,0.81
2010-02-23,7.32,7.46,7.49,7.28,72968,53985000.0,2.86,1.5,0.11,0.82
2010-02-24,7.39,7.6,7.6,7.39,87362,65513724.0,2.82,1.88,0.14,0.98
2010-02-25,7.6,7.63,7.71,7.58,137885,105224824.0,1.71,0.39,0.03,1.54
2010-02-26,7.6,7.6,7.7,7.55,81698,62322764.0,1.97,-0.39,-0.03,0.91
2010-03-01,7.58,7.64,7.65,7.52,96503,73356656.0,1.71,0.53,0.04,1.08
2010-03-02,7.64,7.74,7.75,7.54,130613,99851504.0,2.75,1.31,0.1,1.46
2010-03-03,7.72,7.75,7.76,7.6,118050,91058488.0,2.07,0.13,0.01,1.32
2010-03-05,7.56,7.86,7.97,7.45,199945,154979728.0,6.71,1.42,0.11,2.23
2010-03-08,7.86,7.9,7.98,7.8,129163,101992520.0,2.29,0.51,0.04,1.44
2010-03-09,7.85,7.91,7.96,7.8,109776,86470392.0,2.03,0.13,0.01,1.23
2010-03-10,7.9,7.67,7.93,7.53,110133,84928864.0,5.06,-3.03,-0.24,1.23
2010-03-11,7.65,7.7,7.77,7.51,75254,57627164.0,3.39,0.39,0.03,0.84
2010-03-12,7.68,7.45,7.69,7.41,71376,53866824.0,3.64,-3.25,-0.25,0.8
2010-03-15,7.44,7.36,7.5,7.31,56912,42090480.0,2.55,-1.21,-0.09,0.64
2010-03-16,7.36,7.41,7.42,7.24,56703,41575500.0,2.45,0.68,0.05,0.63
2010-03-17,7.4,7.58,7.59,7.36,72354,54178912.0,3.1,2.29,0.17,0.81
2010-03-18,7.58,7.65,7.74,7.55,76772,58722912.0,2.51,0.92,0.07,0.86
2010-03-19,7.65,7.75,7.77,7.65,70594,54465244.0,1.57,1.31,0.1,0.79
2010-03-22,7.87,7.8,7.98,7.78,125202,98649464.0,2.58,0.65,0.05,1.4
2010-03-23,7.8,7.91,8.08,7.75,190820,151829184.0,4.23,1.41,0.11,2.13
2010-03-24,7.93,7.86,7.95,7.81,86064,67702208.0,1.77,-0.63,-0.05,0.96
2010-03-25,7.86,7.98,8.0,7.73,121749,95778448.0,3.44,1.53,0.12,1.36
2010-03-26,7.99,8.03,8.08,7.87,132520,106005392.0,2.63,0.63,0.05,1.48
2010-03-29,8.05,7.95,8.17,7.93,145504,116750272.0,2.99,-1.0,-0.08,1.63
2010-03-30,7.98,7.93,8.03,7.85,92847,73486264.0,2.26,-0.25,-0.02,1.04
2010-03-31,7.92,7.93,8.03,7.87,90542,71830192.0,2.02,0.0,0.0,1.01
2010-04-01,7.93,8.05,8.14,7.85,222557,177524704.0,3.66,1.51,0.12,2.49
2010-04-02,8.08,8.15,8.23,8.03,230322,187323024.0,2.48,1.24,0.1,2.57
2010-04-06,8.15,8.07,8.19,8.0,136256,109994888.0,2.33,-0.98,-0.08,1.52
