datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio
2010-01-04,7.49,7.34,7.5,7.33,46274,34327248.0,2.28,-1.48,-0.11,1.79
2010-01-05,7.35,7.43,7.47,7.25,38312,28249235.0,3.0,1.23,0.09,1.48
2010-01-06,7.41,7.3,7.53,7.29,48331,35930495.0,3.23,-1.75,-0.13,1.87
2010-01-07,7.3,7.07,7.36,7.03,44611,32091828.0,4.52,-3.15,-0.23,1.72
2010-01-08,7.04,7.17,7.18,7.01,25187,17867706.0,2.4,1.41,0.1,0.97
2010-01-11,7.19,7.54,7.55,7.19,73060,54182385.0,5.02,5.16,0.37,2.82
2010-01-12,7.49,7.6,7.75,7.41,84571,64224403.0,4.51,0.8,0.06,3.27
2010-01-13,7.5,7.51,7.71,7.41,56676,42813263.0,3.95,-1.18,-0.09,2.19
2010-01-14,7.5,7.8,7.95,7.5,103478,80506499.0,5.99,3.86,0.29,4.0
2010-01-15,7.85,7.83,8.07,7.71,86524,68305703.0,4.62,0.38,0.03,3.34
2010-01-18,7.8,8.04,8.07,7.75,76677,61363344.0,4.09,2.68,0.21,2.96
2010-01-19,8.11,8.29,8.36,8.05,99433,81751820.0,3.86,3.11,0.25,3.84
2010-01-20,8.35,7.81,8.35,7.76,88087,70976066.0,7.12,-5.79,-0.48,3.41
2010-01-21,7.81,8.19,8.25,7.72,74822,60396357.0,6.79,4.87,0.38,2.89
2010-01-22,8.08,8.49,8.55,7.89,88872,71952446.0,8.06,3.66,0.3,3.44
2010-01-25,8.43,8.24,8.59,8.17,70477,59123563.0,4.95,-2.94,-0.25,2.72
2010-01-26,8.22,7.82,8.24,7.7,60601,48001221.0,6.55,-5.1,-0.42,2.34
2010-01-27,7.8,8.06,8.12,7.58,69740,55430896.0,6.91,3.07,0.24,2.7
2010-01-28,8.06,7.93,8.13,7.75,37521,29797034.0,4.71,-1.61,-0.13,1.45
2010-01-29,7.85,7.94,8.12,7.76,39358,31423149.0,4.54,0.13,0.01,1.52
2010-02-01,7.9,8.45,8.49,7.82,88118,72023915.0,8.44,6.42,0.51,3.41
2010-02-02,8.5,8.2,8.58,8.18,94599,79373121.0,4.73,-2.96,-0.25,3.66
