datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio,takeprofitratio,averagecost,ratio90low,raio90high,concentration90,raio70low,raio70high,concentration70
2023-02-15,26.88,26.69,27.42,26.34,304259,815679586.0,4.02,-0.63,-0.17,3.64,0.23690198450415909,26.86,26.5,27.24,0.0137700037216226,26.62,27.11,0.00911967243625532
2023-02-16,27.3,27.03,28.25,26.49,600649,1644915269.0,6.59,1.27,0.34,7.19,0.38410077294337874,27.15,26.61,27.89,0.0235206033096321,26.78,27.63,0.015784792967212937
2023-02-17,26.92,25.47,26.94,25.42,431051,1119638272.0,5.62,-5.77,-1.56,5.16,0.0006305955935416242,26.88,25.84,27.81,0.036817613209907375,26.14,27.49,0.025144002692972393
2023-02-20,25.5,25.53,25.88,25.15,337764,859996328.0,2.87,0.24,0.06,4.04,0.12298169234431737,26.65,25.4,27.75,0.04423314897593254,25.59,27.4,0.034162592151597324
2023-02-21,25.74,26.75,27.0,25.42,469971,1233716395.0,6.19,4.78,1.22,5.63,0.6386465543856686,26.44,25.44,27.69,0.04229248512562696,25.65,27.27,0.03066465448365953
2023-02-22,26.6,26.31,27.67,26.28,380554,1024784203.0,5.2,-1.64,-0.44,4.56,0.366102972437707,26.59,25.46,27.63,0.040758018229858015,25.71,27.27,0.029450510475514908
2023-02-23,26.06,26.22,26.94,25.81,305503,803104761.0,4.29,-0.34,-0.09,3.66,0.3299388287048384,26.52,25.48,27.58,0.03959782471228032,25.77,27.21,0.027094469637473736
2023-02-24,26.02,25.73,26.25,25.56,179890,465270178.0,2.63,-1.87,-0.49,2.15,0.13099859917150755,26.46,25.48,27.56,0.0392211439922064,25.77,27.19,0.026712285370335154
2023-02-27,25.6,26.24,26.65,25.4,242735,636896732.0,4.86,1.98,0.51,2.91,0.4251119543246782,26.38,25.5,27.54,0.03843672111236226,25.75,27.15,0.026350511278577057
2023-02-28,26.2,26.05,26.33,25.65,201491,521628143.0,2.59,-0.72,-0.19,2.41,0.32874003583726125,26.32,25.5,27.52,0.03805943701903601,25.77,27.11,0.025180540924724923
2023-03-01,25.83,25.78,25.99,24.86,320867,811341748.0,4.34,-1.04,-0.27,3.84,0.22896812036205186,26.2,25.38,27.48,0.039598278335724546,25.63,27.04,0.02677800172761299
2023-03-02,25.95,25.05,26.05,24.91,256279,648207747.0,4.42,-2.83,-0.73,3.07,0.006616494600554356,26.13,25.32,27.45,0.040528887611382555,25.54,27.0,0.027713625866050813
2023-03-03,25.06,25.3,25.61,24.8,207022,521842529.0,3.23,1.0,0.25,2.48,0.08654450087772726,26.1,25.19,27.44,0.04267215821788107,25.45,26.98,0.029150077451896586
2023-03-06,25.0,25.65,25.9,24.4,328140,826425792.0,5.93,1.38,0.35,3.93,0.3202186462848075,26.0,25.07,27.4,0.04432136507246196,25.33,26.91,0.030173770597115606
2023-03-07,25.35,25.11,25.78,24.83,218388,548808230.0,3.7,-2.11,-0.54,2.61,0.07121271787249306,25.95,25.05,27.37,0.044365061073980236,25.28,26.88,0.03071400079776627
2023-03-08,24.9,25.17,25.77,24.87,185884,470935621.0,3.58,0.24,0.06,2.23,0.10207893471578144,25.9,25.05,27.35,0.04389375316248955,25.25,26.85,0.03074446161772277
