trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate
20231221,4.69,4.82,3.98,4.07,4.74,-0.67,-14.135,136827.66,60600.038,2.39,9.6,4.14,4.35,4.56,4.7,4.77,4.57,2.47
20231220,4.6,4.76,4.55,4.74,4.66,0.08,1.7167,98812.84,46403.708,2.39,9.6,4.21,4.42,4.63,4.7,4.84,4.62,87.08
20231219,4.8,4.8,4.51,4.66,4.83,-0.17,-3.5197,120539.29,55796.351,2.39,9.6,4.14,4.35,4.56,4.7,4.84,4.59,71.02
20231218,4.59,4.92,4.45,4.83,4.52,0.31,6.8584,148785.88,69854.487,2.39,9.6,4.07,4.35,4.49,4.7,4.84,4.53,91.9
20231215,4.38,4.58,4.3,4.52,4.32,0.2,4.6296,127080.49,56446.035,2.39,9.6,4.0,4.14,4.42,4.49,4.56,4.41,87.11
20231214,4.29,4.57,4.21,4.32,4.25,0.07,1.6471,154834.23,68054.359,2.39,9.6,3.93,4.0,4.21,4.42,4.56,4.27,63.27
20231213,4.08,4.3,4.02,4.25,4.09,0.16,3.912,115472.11,48426.642,2.39,9.6,3.86,3.93,4.14,4.21,4.28,4.15,87.66
20231212,3.98,4.1,3.85,4.09,4.02,0.07,1.7413,70009.45,28187.531,2.39,9.6,3.86,3.93,4.07,4.21,4.35,4.12,61.88
20231211,4.16,4.22,3.81,4.02,4.17,-0.15,-3.5971,84699.97,33739.611,2.39,9.6,3.79,3.93,4.07,4.21,4.42,4.14,34.99
20231208,4.22,4.29,4.02,4.17,4.17,0.0,0.0,108880.48,45471.531,2.39,9.6,3.72,4.0,4.14,4.28,4.7,4.16,68.02
20231207,3.97,4.17,3.9,4.17,3.93,0.24,6.1069,134097.76,54289.1,2.39,9.6,3.51,3.79,4.0,4.28,4.91,4.09,82.49
20231206,3.95,4.2,3.88,3.93,4.03,-0.1,-2.4814,106079.09,42441.219,2.39,9.6,3.23,3.65,4.0,4.63,5.05,4.1,31.72
20231205,3.59,4.16,3.56,4.03,3.6,0.43,11.9444,150126.37,58571.931,2.39,9.6,2.95,3.58,3.93,4.77,5.12,4.1,56.22
20231204,3.53,3.65,3.4,3.6,3.57,0.03,0.8403,66204.52,23421.217,2.39,9.6,2.74,3.51,4.14,4.91,5.26,4.2,21.29
20231201,3.78,3.91,3.53,3.57,3.78,-0.21,-5.5556,80800.52,29969.754,2.39,9.6,2.74,3.58,4.21,4.91,5.33,4.24,13.7
20231130,3.98,3.98,3.62,3.78,3.95,-0.17,-4.3038,99336.0,37806.935,2.39,9.6,2.67,3.58,4.28,4.98,5.33,4.29,19.99
20231129,4.58,4.72,3.81,3.95,4.63,-0.68,-14.6868,160963.54,68229.021,2.39,9.6,2.67,3.37,4.42,4.98,5.4,4.35,22.82
20231128,4.62,5.13,4.5,4.63,5.17,-0.54,-10.4449,188861.04,90467.848,2.39,9.6,2.67,3.16,4.56,5.05,5.47,4.37,52.63
20231127,4.4,5.65,4.4,5.17,4.49,0.68,15.1448,299339.59,146802.803,2.39,9.6,2.6,3.02,4.28,5.12,5.61,4.26,86.81
20231124,4.01,4.56,3.8,4.49,4.22,0.27,6.3981,253251.55,108409.114,2.39,9.6,2.53,2.74,4.0,4.42,6.24,3.94,85.56
20231123,3.7,4.79,3.63,4.22,3.89,0.33,8.4833,270309.33,111883.356,2.39,9.6,2.53,2.67,3.58,4.56,6.94,3.84,74.36
20231122,2.9,3.92,2.83,3.89,3.02,0.87,28.8079,201657.25,68334.668,2.39,9.6,2.53,2.6,3.16,5.12,7.85,3.71,76.52
20231121,2.68,3.18,2.66,3.02,2.7,0.32,11.8519,160155.96,47235.311,2.39,9.6,2.46,2.6,2.95,5.82,8.13,3.81,50.79
20231120,2.54,2.77,2.5,2.7,2.52,0.18,7.1429,75354.97,20092.765,2.39,9.6,2.46,2.53,3.09,6.17,8.34,3.99,35.84
20231117,2.54,2.54,2.5,2.52,2.52,0.0,0.0,8279.66,2085.341,2.39,9.6,2.46,2.53,3.3,6.31,8.34,4.11,7.13
20231116,2.54,2.57,2.5,2.52,2.52,0.0,0.0,9995.11,2523.71,2.39,9.6,2.46,2.6,3.3,6.31,8.34,4.12,6.82
20231115,2.53,2.55,2.51,2.52,2.5,0.02,0.8,9691.97,2452.874,2.39,9.6,2.46,2.6,3.3,6.31,8.34,4.13,6.44
20231114,2.49,2.54,2.48,2.5,2.49,0.01,0.4016,6990.55,1755.75,2.39,9.6,2.46,2.6,3.3,6.38,8.34,4.14,6.39
