trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate
20231221,8.1,8.69,7.11,7.38,8.19,-0.81,-9.8901,99485.18,78504.687,3.51,21.36,6.06,6.81,7.86,8.31,8.61,7.81,27.99
20231220,8.29,8.5,7.96,8.19,7.9,0.29,3.6709,95671.55,78752.61,3.51,21.36,5.91,6.66,7.86,8.31,8.61,7.74,80.02
20231219,8.23,8.3,7.71,7.9,8.5,-0.6,-7.0588,107731.55,85565.301,3.51,21.36,5.76,6.51,7.41,8.16,8.61,7.48,70.4
20231218,7.8,9.27,7.7,8.6,7.53,1.07,14.2098,154012.58,130597.432,3.51,21.36,5.46,6.21,6.96,8.16,8.76,7.18,91.97
20231215,7.17,7.68,7.15,7.53,7.16,0.37,5.1676,82886.9,61458.299,3.51,21.36,5.31,6.06,6.96,7.41,7.86,6.96,89.83
20231214,7.11,7.68,6.93,7.16,7.16,0.0,0.0,71575.56,52485.326,3.51,21.36,5.01,5.91,6.81,7.26,8.01,6.92,69.25
20231213,7.03,7.19,6.78,7.16,7.02,0.14,1.9943,55803.54,39354.305,3.51,21.36,4.71,5.91,6.81,7.26,8.01,6.89,73.63
20231212,6.72,7.08,6.7,7.02,6.59,0.43,6.525,44634.97,30930.68,3.51,21.36,4.56,5.91,6.81,7.26,8.01,6.86,60.38
20231211,6.91,7.09,6.52,6.59,7.0,-0.41,-5.8571,39584.41,26628.302,3.51,21.36,4.56,5.76,6.66,7.26,8.01,6.85,34.27
20231208,6.99,7.26,6.88,7.0,7.01,-0.01,-0.1427,47468.23,33498.334,3.51,21.36,4.56,5.76,6.81,7.26,8.01,6.84,58.76
20231207,6.92,7.43,6.91,7.01,7.23,-0.22,-3.0429,81589.1,58200.083,3.51,21.36,4.41,5.76,6.66,7.26,8.16,6.82,60.54
20231206,6.43,7.78,6.35,7.23,6.56,0.67,10.2134,110544.81,77274.445,3.51,21.36,4.41,5.76,6.66,7.41,8.16,6.79,78.9
20231205,5.98,6.65,5.98,6.56,6.08,0.48,7.8947,65812.85,42400.347,3.51,21.36,4.26,5.76,6.51,7.41,8.31,6.76,46.15
20231204,5.9,6.28,5.67,6.08,6.01,0.07,1.1647,40277.01,23984.726,3.51,21.36,4.26,5.61,6.51,7.41,8.46,6.79,28.8
20231201,6.5,6.68,5.99,6.01,6.46,-0.45,-6.9659,43684.43,27270.039,3.51,21.36,4.26,5.61,6.66,7.41,8.46,6.81,26.28
20231130,6.51,6.82,6.38,6.46,6.65,-0.19,-2.8571,37199.93,24488.656,3.51,21.36,4.11,5.61,6.66,7.41,8.61,6.84,39.03
20231129,7.1,7.5,6.6,6.65,7.26,-0.61,-8.4022,69759.79,48397.597,3.51,21.36,4.11,5.61,6.66,7.41,8.91,6.85,44.48
