datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio,takeprofitratio,averagecost,ratio90low,raio90high,concentration90,raio70low,raio70high,concentration70
2023-02-15,5.27,5.35,5.36,5.2,175883,93319018.0,3.04,1.71,0.09,0.41,0.9806910569105469,5.29,5.23,5.34,0.010406811731314988,5.25,5.32,0.006622516556291418
2023-02-16,5.38,5.34,5.52,5.29,271607,147248463.0,4.3,-0.19,-0.01,0.63,0.4703817279429298,5.35,5.24,5.47,0.021475256769374455,5.28,5.43,0.01400560224089639
2023-02-17,5.32,5.47,5.52,5.31,241377,131817617.0,3.93,2.43,0.13,0.56,0.9187577403682582,5.38,5.25,5.48,0.021435228331780094,5.29,5.45,0.014897579143389213
2023-02-20,5.47,5.5,5.52,5.39,199918,109151250.0,2.38,0.55,0.03,0.46,0.9888682630207521,5.4,5.26,5.49,0.02139534883720934,5.31,5.47,0.014842300556586283
2023-02-21,5.51,5.68,5.74,5.5,366415,207714346.0,4.36,3.27,0.18,0.85,0.9720791090156689,5.44,5.27,5.67,0.036563071297988976,5.33,5.61,0.02559414990859234
2023-02-22,5.68,5.85,5.89,5.59,357958,206610979.0,5.28,2.99,0.17,0.83,0.9890570104837024,5.48,5.28,5.79,0.046070460704607026,5.35,5.72,0.033423667570009044
2023-02-23,5.85,6.12,6.23,5.85,590872,359390530.0,6.5,4.62,0.27,1.37,0.9635063565012496,5.63,5.3,6.11,0.07099035933391766,5.38,6.02,0.05614035087719303
2023-02-24,6.12,6.26,6.32,6.11,444885,277909539.0,3.43,2.29,0.14,1.03,0.979034728431846,5.71,5.31,6.24,0.08051948051948049,5.4,6.17,0.06655142610198786
2023-02-27,6.26,6.21,6.31,6.17,315245,196875251.0,2.24,-0.8,-0.05,0.73,0.8450015851706223,5.78,5.32,6.26,0.081174438687392,5.41,6.22,0.06964746345657785
2023-02-28,6.2,6.2,6.32,6.16,219518,136796301.0,2.58,-0.16,-0.01,0.51,0.7772348654522124,5.88,5.32,6.27,0.08196721311475412,5.41,6.23,0.07044673539518903
2023-03-01,6.25,6.14,6.25,6.01,302476,185102009.0,3.87,-0.97,-0.06,0.7,0.6469326461503015,5.98,5.33,6.26,0.0802415875754961,5.42,6.22,0.06872852233676982
2023-03-02,6.19,6.14,6.19,6.06,189573,115791162.0,2.12,0.0,0.0,0.44,0.6396259373086591,6.02,5.33,6.26,0.0802415875754961,5.43,6.22,0.06781115879828326
2023-03-03,6.14,6.1,6.14,6.04,129122,78595024.0,1.63,-0.65,-0.04,0.3,0.5730103207575492,6.04,5.33,6.26,0.0802415875754961,5.43,6.22,0.06781115879828326
2023-03-06,6.1,6.09,6.19,6.02,163343,99705239.0,2.79,-0.16,-0.01,0.38,0.566051197017135,6.06,5.34,6.26,0.0793103448275862,5.44,6.22,0.06689536878216125
2023-03-07,6.07,5.98,6.1,5.94,245143,147469266.0,2.63,-1.81,-0.11,0.57,0.4218762495642619,6.04,5.34,6.26,0.0793103448275862,5.45,6.21,0.06518010291595196
2023-03-08,5.97,6.02,6.08,5.95,126744,76194920.0,2.17,0.67,0.04,0.29,0.4622267286856054,6.04,5.35,6.26,0.07838070628768297,5.45,6.21,0.06518010291595196
2023-03-09,6.04,6.14,6.24,6.04,236076,145103286.0,3.32,1.99,0.12,0.55,0.6821514303174703,6.05,5.35,6.26,0.07838070628768297,5.46,6.21,0.06426735218508997
