trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate
20231221,26.9,29.1,23.3,24.0,27.33,-3.33,-12.1844,57458.79,149101.795,7.82,29.1,18.6,23.64,25.95,27.07,27.35,25.18,16.42
20231220,26.68,27.5,26.5,27.33,26.9,0.43,1.5985,38780.51,104730.295,7.82,28.26,17.97,23.15,25.88,27.0,27.28,25.05,96.69
20231219,26.5,27.5,25.7,26.9,26.6,0.3,1.1278,32927.89,87543.633,7.82,28.26,17.97,22.94,25.46,26.65,27.07,24.72,91.74
20231218,24.7,27.36,24.56,26.6,24.9,1.7,6.8273,43066.56,112134.781,7.82,28.26,17.97,22.8,25.18,26.3,26.93,24.43,91.07
20231215,25.32,26.19,24.21,24.9,25.72,-0.82,-3.1882,32874.01,82420.495,7.82,28.26,17.06,22.59,24.97,25.95,26.86,24.08,46.84
20231214,25.0,28.08,24.33,25.72,25.68,0.04,0.1558,64281.81,168847.674,7.82,28.26,16.78,22.31,24.34,26.37,27.07,23.84,72.25
20231213,22.8,26.53,22.5,25.68,22.77,2.91,12.78,58783.4,147421.286,7.82,28.26,15.94,21.96,23.08,25.04,25.81,22.73,94.22
20231212,22.01,22.99,21.62,22.77,22.24,0.53,2.3831,24051.38,53570.623,7.82,28.26,15.45,20.28,22.8,23.43,25.04,22.03,49.78
20231211,23.15,23.49,22.02,22.24,22.98,-0.74,-3.2202,24867.45,56505.644,7.82,28.26,15.38,19.23,22.87,23.5,25.18,22.05,23.13
20231208,23.5,23.7,22.42,22.98,23.2,-0.22,-0.9483,25368.11,58355.692,7.82,28.26,15.31,18.74,22.94,23.64,25.25,21.98,53.01
20231207,22.9,23.8,22.22,23.2,22.85,0.35,1.5317,27185.82,63087.686,7.82,28.26,15.1,17.69,22.87,23.99,25.53,21.71,63.89
20231206,22.95,24.1,22.5,22.85,22.9,-0.05,-0.2183,32679.82,76178.798,7.82,28.26,15.03,17.06,22.73,24.34,25.67,21.54,53.11
20231205,21.48,23.5,21.35,22.9,21.38,1.52,7.1094,46345.92,105297.857,7.82,28.26,14.96,16.5,22.17,24.76,25.88,21.09,66.88
20231204,21.52,22.69,20.24,21.38,21.8,-0.42,-1.9266,28577.94,61372.006,7.82,28.26,14.82,16.15,21.47,24.97,25.95,20.87,49.46
20231201,23.5,23.9,21.45,21.8,23.66,-1.86,-7.8614,42863.29,96024.803,7.82,28.26,14.82,16.08,21.54,25.11,26.02,20.81,50.88
20231130,24.22,26.26,23.22,23.66,24.32,-0.66,-2.7138,52929.36,131201.624,7.82,28.26,14.68,15.94,20.07,25.18,26.09,20.62,66.14
20231129,25.22,27.36,23.8,24.32,25.72,-1.4,-5.4432,63582.56,160978.311,7.82,28.26,14.61,15.8,19.37,25.11,26.23,20.14,77.76
20231128,22.5,28.26,21.55,25.72,23.99,1.73,7.2113,90419.85,223554.765,7.82,28.26,14.54,15.66,18.81,23.92,25.67,19.34,95.0
20231127,21.49,24.93,21.18,23.99,21.18,2.81,13.2672,85840.75,195985.635,7.82,24.97,14.19,15.38,18.11,21.96,23.43,18.16,97.76
20231124,18.29,21.46,18.15,21.18,18.48,2.7,14.6104,73473.11,149048.212,7.82,21.47,13.7,15.17,17.34,19.44,20.28,17.2,99.59
20231123,19.18,20.3,17.8,18.48,19.2,-0.72,-3.75,51489.78,99397.716,7.82,20.49,13.28,15.03,16.78,18.81,19.44,16.74,77.44
20231122,17.8,19.22,17.38,19.2,17.98,1.22,6.7853,39620.12,74254.852,7.82,20.49,12.93,14.96,16.57,18.53,19.09,16.43,95.96
20231121,17.4,19.83,17.4,17.98,17.61,0.37,2.1011,37116.34,69510.074,7.82,20.49,12.51,14.89,16.43,18.32,19.09,16.28,80.68
20231120,16.4,19.5,16.27,17.61,16.21,1.4,8.6366,21566.91,38224.799,7.82,20.49,12.16,14.75,16.29,17.9,18.88,16.12,80.35
20231117,16.06,16.55,15.55,16.21,16.06,0.15,0.934,8236.73,13093.148,7.82,20.49,12.16,14.75,16.15,17.83,18.88,16.04,50.0
20231116,16.41,17.1,16.05,16.06,16.5,-0.44,-2.6667,7182.98,11916.947,7.82,20.49,12.16,14.75,16.22,17.83,18.88,16.06,46.15
