trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate
20231221,21.9,23.1,18.33,19.03,21.92,-2.89,-13.1843,21837.68,46333.247,9.88,24.68,15.08,19.8,21.26,21.98,22.34,20.78,10.16
20231220,21.3,22.58,21.22,21.92,21.22,0.7,3.2988,15699.77,34352.982,9.88,24.68,15.08,20.62,21.4,21.98,22.28,20.92,81.23
20231219,21.52,21.9,20.86,21.22,21.5,-0.28,-1.3023,8446.1,17918.89,9.88,24.68,15.08,20.54,21.16,21.6,21.86,20.65,54.79
20231218,20.79,21.8,20.55,21.5,20.78,0.72,3.4649,12691.96,26977.168,9.88,24.68,15.08,20.5,21.08,21.6,21.88,20.64,78.63
20231215,21.16,21.48,20.35,20.78,21.3,-0.52,-2.4413,9671.39,20088.07,9.88,24.68,15.08,20.42,21.0,21.68,21.94,20.6,33.88
20231214,21.5,22.22,21.1,21.3,21.55,-0.25,-1.1601,19782.52,42889.009,9.88,24.68,15.08,20.26,21.44,21.8,22.02,20.82,38.41
20231213,21.58,21.97,21.0,21.55,21.66,-0.11,-0.5078,19914.9,42896.939,9.88,24.68,15.08,19.9,21.14,21.62,21.82,20.58,78.88
20231212,20.7,21.85,20.11,21.66,21.1,0.56,2.654,15847.51,33094.179,9.88,24.68,15.08,19.56,20.68,21.24,21.56,20.25,96.39
20231211,21.5,21.8,19.9,21.1,21.38,-0.28,-1.3096,14890.39,31165.036,9.88,24.68,15.08,19.32,20.5,21.12,21.46,20.05,83.9
20231208,19.8,21.5,19.2,21.38,19.66,1.72,8.7487,22994.55,47234.009,9.88,24.68,15.08,19.08,20.26,20.9,21.26,19.85,96.49
20231207,19.19,19.98,18.65,19.66,19.2,0.46,2.3958,15026.34,29366.718,9.88,24.68,13.54,17.98,19.12,19.8,22.3,18.94,80.34
20231206,19.0,19.71,18.24,19.2,19.0,0.2,1.0526,17777.83,33716.893,9.88,24.68,13.14,17.68,18.9,20.56,22.62,18.92,66.47
20231205,17.26,19.79,17.25,19.0,17.26,1.74,10.0811,18389.51,34173.072,9.88,24.68,12.1,17.32,18.8,21.88,22.96,19.0,55.65
20231204,17.4,18.16,16.55,17.26,17.89,-0.63,-3.5215,9981.59,17376.38,9.88,24.68,11.72,16.36,19.24,22.38,23.24,19.06,19.35
20231201,18.8,19.54,17.62,17.89,19.1,-1.21,-6.3351,15189.21,27836.679,9.88,24.68,11.68,16.08,19.62,22.54,23.4,19.04,20.18
20231130,18.59,21.0,17.2,19.1,18.35,0.75,4.0872,25285.11,48244.809,9.88,24.68,11.58,15.14,20.04,22.62,23.38,19.26,35.36
20231129,21.62,22.0,18.2,18.35,21.61,-3.26,-15.0856,22527.74,45264.395,9.88,24.68,11.42,13.54,20.88,22.84,23.56,19.24,28.43
20231128,21.97,24.1,20.9,21.61,24.4,-2.79,-11.4344,30236.71,67476.051,9.88,24.68,11.28,12.62,21.52,22.98,23.64,19.07,51.66
20231127,23.0,24.67,20.55,24.4,18.98,5.42,28.5564,61103.33,137670.005,9.88,24.68,11.14,11.86,19.66,22.8,23.62,18.0,99.33
20231124,14.4,18.98,14.4,18.98,14.6,4.38,30.0,32513.36,58423.022,9.88,18.98,10.8,11.32,13.38,17.1,18.04,13.9,100.04
20231123,15.08,16.52,14.26,14.6,15.11,-0.51,-3.3752,21587.22,33351.013,9.88,16.52,10.7,11.14,12.1,14.92,15.68,12.73,81.75
20231122,12.67,15.11,12.26,15.11,12.98,2.13,16.4099,22020.76,30561.339,9.88,15.12,10.64,11.06,11.82,13.44,14.14,12.11,100.02
20231121,11.99,14.0,11.95,12.98,11.94,1.04,8.7102,18249.56,24113.134,9.88,14.0,10.56,10.96,11.66,12.64,13.26,11.75,90.41
