datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio,takeprofitratio,averagecost,ratio90low,raio90high,concentration90,raio70low,raio70high,concentration70
2023-02-15,32.3,32.45,33.0,31.58,62946,202759832.0,4.39,0.43,0.14,5.56,0.686648,32.31,31.81,32.78,0.01501780461371733,31.98,32.62,0.009907120743034065
2023-02-16,32.38,30.43,32.4,30.0,57932,182024495.0,7.4,-6.22,-2.02,5.12,0.02951,31.91,30.56,32.7,0.03373647358370467,30.97,32.48,0.02380196762932398
2023-02-17,30.52,30.03,31.25,29.95,31262,95227433.0,4.27,-1.31,-0.4,2.76,0.00176,31.57,30.3,32.65,0.03739518420393303,30.54,32.41,0.02959097184832959
2023-02-20,30.11,29.82,30.28,29.26,20569,60967096.0,3.4,-0.7,-0.21,1.82,0.064783,31.32,29.76,32.62,0.04586765123544441,30.21,32.37,0.0344908936491459
2023-02-21,29.8,33.23,34.56,29.58,85594,278364405.0,16.7,11.44,3.41,7.56,0.953357,31.61,29.86,33.17,0.05247759401570178,30.4,32.57,0.03445967695518426
2023-02-22,32.7,33.68,34.1,31.9,67310,224024486.0,6.62,1.35,0.45,5.94,0.966979,32.03,29.97,33.56,0.0565450976995346,30.54,33.1,0.04024178818646201
2023-02-23,33.23,33.0,34.38,32.9,45186,151099649.0,4.39,-2.02,-0.68,3.99,0.715891,32.28,30.04,33.81,0.059046842286704045,30.65,33.42,0.043304826592138544
2023-02-24,33.2,32.05,33.48,31.75,35244,113690103.0,5.24,-2.88,-0.95,3.11,0.39343,32.35,30.08,33.78,0.057932750922804005,30.75,33.39,0.04103849791982324
2023-02-27,32.05,31.58,32.28,31.18,30726,97239714.0,3.43,-1.47,-0.47,2.71,0.291011,32.25,30.11,33.74,0.0568186595589039,30.83,33.35,0.03935295089613454
2023-02-28,32.01,31.21,32.05,30.39,31034,96053539.0,5.26,-1.17,-0.37,2.74,0.223711,32.11,30.15,33.71,0.055704568195003856,30.83,33.28,0.038286859346830585
2023-03-01,31.21,31.74,31.8,30.91,31612,99217407.0,2.85,1.7,0.53,2.79,0.423335,31.96,30.22,33.71,0.054529725734587066,30.9,33.24,0.036601903550112586
2023-03-02,31.7,30.65,32.35,30.6,32368,101624727.0,5.51,-3.43,-1.09,2.86,0.102067,31.89,30.26,33.67,0.05341687418898323,30.93,33.21,0.03549275495768496
2023-03-03,30.5,30.54,30.99,29.86,22840,69387737.0,3.69,-0.36,-0.11,2.02,0.109343,31.79,30.18,33.67,0.05459047683110381,30.72,33.17,0.03841475328211372
2023-03-06,30.48,30.15,30.49,29.5,20600,61579451.0,3.24,-1.28,-0.39,1.82,0.076339,31.71,30.01,33.64,0.057009199930821194,30.54,33.14,0.04077791057738312
2023-03-07,30.09,29.3,30.38,29.22,20019,59318170.0,3.85,-2.82,-0.85,1.77,0.000646,31.66,29.83,33.63,0.0598657241125481,30.33,33.09,0.0435119399099666
2023-03-08,29.22,29.5,29.63,28.88,16071,47020947.0,2.56,0.68,0.2,1.42,0.039924,31.62,29.6,33.61,0.0633223195250189,30.21,33.07,0.04517573999134665
2023-03-09,29.5,30.04,30.62,29.27,27911,84028919.0,4.58,1.83,0.54,2.46,0.148813,31.51,29.57,33.61,0.06396396396396399,30.06,33.04,0.04712469579128314
2023-03-10,29.78,29.08,29.97,28.92,18107,52898381.0,3.5,-3.2,-0.96,1.6,0.00602,31.47,29.45,33.57,0.06532851690294446,29.91,33.0,0.04908546213395013
2023-03-13,28.65,28.67,29.29,28.38,12671,36337076.0,3.13,-1.41,-0.41,1.12,0.005338,31.45,29.29,33.56,0.06796502130113075,29.83,32.98,0.05018206061849335
2023-03-14,28.47,28.94,28.96,27.69,20982,59450431.0,4.43,0.94,0.27,1.85,0.058971,31.38,28.8,33.55,0.07617728084538797,29.67,32.95,0.05227856607729082
2023-03-15,28.94,29.7,30.68,28.88,29068,86946372.0,6.22,2.63,0.76,2.57,0.175322,31.29,28.84,33.55,0.07538194422033039,29.58,32.9,0.053132250580046406
2023-03-16,29.55,30.39,31.69,29.34,35939,110384945.0,7.91,2.32,0.69,3.17,0.349582,31.19,28.89,33.5,0.07390386688267679,29.63,32.81,0.05095600968747884
