trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate
20231221,9.95,10.02,9.77,9.99,9.99,0.0,0.0,78289.63,77608.888,0.15,26.67,9.77,10.03,11.07,14.71,18.61,12.07,6.65
20231220,9.97,10.06,9.95,9.99,9.96,0.03,0.3012,86583.73,86587.817,0.15,26.67,9.77,10.03,11.07,14.97,18.61,12.08,6.09
20231219,9.93,10.08,9.87,9.96,9.97,-0.01,-0.1003,74078.06,73770.234,0.15,26.67,9.77,10.03,11.07,14.97,18.61,12.1,5.58
20231218,9.9,10.1,9.82,9.97,9.93,0.04,0.4028,136106.81,135988.137,0.15,26.67,9.77,10.03,11.07,14.97,18.61,12.12,5.13
20231215,9.96,10.12,9.91,9.93,9.97,-0.04,-0.4012,83095.66,83115.989,0.15,26.67,10.03,10.29,11.07,14.97,18.61,12.14,4.3
20231214,10.1,10.12,9.95,9.97,10.01,-0.04,-0.3996,57900.0,57981.658,0.15,26.67,10.03,10.29,11.07,14.97,18.61,12.19,3.06
20231213,10.06,10.1,9.97,10.01,10.07,-0.06,-0.5958,58345.73,58511.106,0.15,26.67,10.03,10.29,11.07,14.97,18.61,12.2,2.68
20231212,10.16,10.18,10.03,10.07,10.19,-0.12,-1.1776,84545.87,85334.182,0.15,26.67,10.03,10.29,11.07,14.97,18.61,12.21,10.17
20231211,10.3,10.3,10.04,10.19,10.39,-0.2,-1.9249,155819.25,158471.139,0.15,26.67,10.03,10.29,11.07,14.97,18.61,12.24,9.32
20231208,10.37,10.45,10.21,10.39,10.37,0.02,0.1929,112811.0,116057.24,0.15,26.67,10.03,10.29,11.07,14.97,18.61,12.27,20.07
20231207,10.4,10.47,10.2,10.37,10.42,-0.05,-0.4798,141481.12,145932.499,0.15,26.67,10.03,10.29,11.33,14.97,18.61,12.31,17.39
20231206,10.13,10.66,10.12,10.42,10.16,0.26,2.5591,330025.36,344559.601,0.15,26.67,10.03,10.29,11.33,14.97,18.61,12.33,15.88
20231205,10.13,10.4,10.12,10.16,10.19,-0.03,-0.2944,167541.0,172609.271,0.15,26.67,10.03,10.55,11.33,14.97,18.87,12.43,8.19
20231204,10.04,10.27,10.0,10.19,10.06,0.13,1.2922,152014.08,154432.314,0.15,26.67,10.03,10.55,11.33,14.97,18.87,12.46,8.11
20231201,9.98,10.08,9.86,10.06,9.99,0.07,0.7007,97193.39,96977.004,0.15,26.67,10.03,10.55,11.33,14.97,18.87,12.47,7.49
20231130,9.95,10.04,9.82,9.99,9.95,0.04,0.402,104896.55,104429.852,0.15,26.67,10.03,10.55,11.33,14.97,18.87,12.48,2.57
20231129,10.05,10.09,9.9,9.95,10.04,-0.09,-0.8964,111882.46,111483.858,0.15,26.67,10.03,10.55,11.33,14.97,18.87,12.49,2.34
20231128,10.08,10.08,9.95,10.04,10.08,-0.04,-0.3968,121211.82,121428.403,0.15,26.67,10.03,10.55,11.33,14.97,18.87,12.5,6.09
