trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate
20231221,7.06,7.25,6.99,7.19,7.09,0.1,1.4104,72869.23,51854.966,6.88,42.55,7.17,7.17,8.04,11.81,21.09,9.96,21.18
20231220,7.2,7.26,7.08,7.09,7.16,-0.07,-0.9777,41427.53,29678.244,6.88,42.55,7.17,7.17,8.33,11.81,21.09,10.02,2.11
20231219,7.14,7.25,7.1,7.16,7.16,0.0,0.0,35638.69,25554.744,6.88,42.55,7.17,7.17,8.33,11.81,21.09,10.06,0.74
20231218,7.32,7.33,7.13,7.16,7.3,-0.14,-1.9178,42298.76,30457.004,6.88,42.55,7.17,7.46,8.33,11.81,21.09,10.1,0.41
20231215,7.32,7.42,7.29,7.3,7.28,0.02,0.2747,62516.49,46010.671,7.17,42.55,7.17,7.46,8.33,11.81,21.09,10.15,11.78
20231214,7.4,7.49,7.27,7.28,7.32,-0.04,-0.5464,59195.63,43548.68,7.17,42.55,7.46,7.75,8.62,12.1,21.09,10.33,4.27
20231213,7.55,7.55,7.3,7.32,7.53,-0.21,-2.7888,73551.61,54280.753,7.17,42.55,7.46,7.75,8.62,12.1,21.09,10.4,2.44
20231212,7.65,7.67,7.5,7.53,7.65,-0.12,-1.5686,55832.04,42264.121,7.46,42.55,7.46,7.75,8.62,12.1,21.09,10.5,5.78
20231211,7.77,7.77,7.51,7.65,7.82,-0.17,-2.1739,82094.49,62451.873,7.46,42.55,7.75,7.75,8.91,12.1,21.09,10.58,2.73
20231208,7.97,8.01,7.82,7.82,7.91,-0.09,-1.1378,69568.05,54980.948,7.75,42.55,7.75,8.04,8.91,12.1,21.09,10.71,13.9
20231207,8.0,8.0,7.79,7.91,8.0,-0.09,-1.125,47941.79,37803.29,7.75,42.55,7.75,8.04,9.2,12.1,21.09,10.92,5.79
20231206,7.79,8.19,7.78,8.0,7.82,0.18,2.3018,72535.27,58461.723,7.75,42.55,8.04,8.33,9.2,12.1,21.09,10.99,3.18
